ID,Name,Sex,Age,NOC,Games,Year,Season,City,Sport,Event,Medal
112714,Per Michael Sderlund,M,22.0,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
112714,Per Michael Sderlund,M,22.0,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
112714,Per Michael Sderlund,M,22.0,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Backstroke,
112714,Per Michael Sderlund,M,22.0,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
112714,Per Michael Sderlund,M,18.0,SWE,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
112714,Per Michael Sderlund,M,18.0,SWE,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 100 metres Backstroke,
112714,Per Michael Sderlund,M,18.0,SWE,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 200 metres Backstroke,
112714,Per Michael Sderlund,M,18.0,SWE,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
116854,Malin Erika Helena Svahnstrm (-Borensj),F,24.0,SWE,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
116854,Malin Erika Helena Svahnstrm (-Borensj),F,20.0,SWE,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
121103,Hjrdis Viktoria Tpel,F,20.0,SWE,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 100 metres Freestyle,
121103,Hjrdis Viktoria Tpel,F,20.0,SWE,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 400 metres Freestyle,
121103,Hjrdis Viktoria Tpel,F,20.0,SWE,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
121103,Hjrdis Viktoria Tpel,F,20.0,SWE,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 200 metres Breaststroke,
122015,Nils Orvar Trolle,M,24.0,SWE,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 100 metres Freestyle,
122015,Nils Orvar Trolle,M,24.0,SWE,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
122015,Nils Orvar Trolle,M,20.0,SWE,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Men's 100 metres Freestyle,
122015,Nils Orvar Trolle,M,20.0,SWE,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
128215,Bengt Christer Wallin,M,27.0,SWE,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
128215,Bengt Christer Wallin,M,27.0,SWE,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
128215,Bengt Christer Wallin,M,23.0,SWE,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 400 metres Freestyle,
128215,Bengt Christer Wallin,M,23.0,SWE,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
128215,Bengt Christer Wallin,M,19.0,SWE,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
128215,Bengt Christer Wallin,M,19.0,SWE,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Butterfly,
129697,Karl Oskar Georg Werner,M,20.0,SWE,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 100 metres Freestyle,
129697,Karl Oskar Georg Werner,M,20.0,SWE,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
129710,"Tommy Henrik ""Tom"" Werner",M,26.0,SWE,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Freestyle,
129710,"Tommy Henrik ""Tom"" Werner",M,26.0,SWE,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Freestyle,
129710,"Tommy Henrik ""Tom"" Werner",M,26.0,SWE,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
129710,"Tommy Henrik ""Tom"" Werner",M,26.0,SWE,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
129710,"Tommy Henrik ""Tom"" Werner",M,22.0,SWE,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Freestyle,
129710,"Tommy Henrik ""Tom"" Werner",M,22.0,SWE,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Freestyle,
129710,"Tommy Henrik ""Tom"" Werner",M,22.0,SWE,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
129710,"Tommy Henrik ""Tom"" Werner",M,22.0,SWE,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
129710,"Tommy Henrik ""Tom"" Werner",M,18.0,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
81844,Martina Moravcov,F,16.0,TCH,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 50 metres Freestyle,
81844,Martina Moravcov,F,16.0,TCH,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Freestyle,
81844,Martina Moravcov,F,16.0,TCH,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Backstroke,
81844,Martina Moravcov,F,16.0,TCH,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Butterfly,
14227,George Richard Lycott Bovell,M,33.0,TTO,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,
14227,George Richard Lycott Bovell,M,29.0,TTO,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 50 metres Freestyle,
14227,George Richard Lycott Bovell,M,29.0,TTO,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Backstroke,
14227,George Richard Lycott Bovell,M,25.0,TTO,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 50 metres Freestyle,
14227,George Richard Lycott Bovell,M,25.0,TTO,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Freestyle,
14227,George Richard Lycott Bovell,M,21.0,TTO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Freestyle,
14227,George Richard Lycott Bovell,M,21.0,TTO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Freestyle,
14227,George Richard Lycott Bovell,M,21.0,TTO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Individual Medley,Bronze
14227,George Richard Lycott Bovell,M,17.0,TTO,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Freestyle,
14227,George Richard Lycott Bovell,M,17.0,TTO,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Individual Medley,
14227,George Richard Lycott Bovell,M,17.0,TTO,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 400 metres Individual Medley,
78491,Oussama Mellouli,M,32.0,TUN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",
78491,Oussama Mellouli,M,32.0,TUN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 10 kilometres Open Water,
78491,Oussama Mellouli,M,28.0,TUN,2012 Summer,2012,Summer,London,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
78491,Oussama Mellouli,M,28.0,TUN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 10 kilometres Open Water,Gold
78491,Oussama Mellouli,M,24.0,TUN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Freestyle,
78491,Oussama Mellouli,M,24.0,TUN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 400 metres Freestyle,
78491,Oussama Mellouli,M,24.0,TUN,2008 Summer,2008,Summer,Beijing,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold
78491,Oussama Mellouli,M,20.0,TUN,2004 Summer,2004,Summer,Athina,Swimming,"Swimming Men's 1,500 metres Freestyle",
78491,Oussama Mellouli,M,20.0,TUN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Individual Medley,
78491,Oussama Mellouli,M,20.0,TUN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 400 metres Individual Medley,
78491,Oussama Mellouli,M,16.0,TUN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 400 metres Individual Medley,
59332,Pavlo Viktorovych Khnykin,M,35.0,UKR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
59332,Pavlo Viktorovych Khnykin,M,31.0,UKR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Freestyle,
59332,Pavlo Viktorovych Khnykin,M,31.0,UKR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
59332,Pavlo Viktorovych Khnykin,M,27.0,UKR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 50 metres Freestyle,
59332,Pavlo Viktorovych Khnykin,M,27.0,UKR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Freestyle,
59332,Pavlo Viktorovych Khnykin,M,27.0,UKR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Butterfly,
59332,Pavlo Viktorovych Khnykin,M,27.0,UKR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
61330,Yana Oleksandrivna Klochkova,F,22.0,UKR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Individual Medley,Gold
61330,Yana Oleksandrivna Klochkova,F,22.0,UKR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 400 metres Individual Medley,Gold
61330,Yana Oleksandrivna Klochkova,F,22.0,UKR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
61330,Yana Oleksandrivna Klochkova,F,18.0,UKR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 800 metres Freestyle,Silver
61330,Yana Oleksandrivna Klochkova,F,18.0,UKR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Individual Medley,Gold
61330,Yana Oleksandrivna Klochkova,F,18.0,UKR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 400 metres Individual Medley,Gold
108781,Andriy Viktorovych Serdinov,M,25.0,UKR,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Butterfly,
108781,Andriy Viktorovych Serdinov,M,21.0,UKR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
108781,Andriy Viktorovych Serdinov,M,21.0,UKR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Butterfly,Bronze
108781,Andriy Viktorovych Serdinov,M,21.0,UKR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
108781,Andriy Viktorovych Serdinov,M,17.0,UKR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Butterfly,
117222,Denys Olehovych Sylantiev,M,31.0,UKR,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Butterfly,
117222,Denys Olehovych Sylantiev,M,27.0,UKR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Butterfly,
117222,Denys Olehovych Sylantiev,M,27.0,UKR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Butterfly,
117222,Denys Olehovych Sylantiev,M,27.0,UKR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
117222,Denys Olehovych Sylantiev,M,23.0,UKR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Butterfly,
117222,Denys Olehovych Sylantiev,M,23.0,UKR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Butterfly,Silver
117222,Denys Olehovych Sylantiev,M,23.0,UKR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
117222,Denys Olehovych Sylantiev,M,19.0,UKR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Butterfly,
117222,Denys Olehovych Sylantiev,M,19.0,UKR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Butterfly,
117222,Denys Olehovych Sylantiev,M,19.0,UKR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
460,Viktor Andreyevich Aboimov,M,22.0,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 400 metres Freestyle,
460,Viktor Andreyevich Aboimov,M,22.0,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
460,Viktor Andreyevich Aboimov,M,22.0,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
460,Viktor Andreyevich Aboimov,M,22.0,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
1742,Irina Anatolyevna Aksyonova,F,17.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Freestyle,
1742,Irina Anatolyevna Aksyonova,F,17.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 400 metres Freestyle,
1742,Irina Anatolyevna Aksyonova,F,17.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 800 metres Freestyle,
1742,Irina Anatolyevna Aksyonova,F,17.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
6425,Svetlana Viktorovna Babanina,F,25.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Breaststroke,
6425,Svetlana Viktorovna Babanina,F,25.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Breaststroke,
6425,Svetlana Viktorovna Babanina,F,21.0,URS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 200 metres Breaststroke,Bronze
6425,Svetlana Viktorovna Babanina,F,21.0,URS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
8411,Iurie Bacatov,M,20.0,URS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Freestyle,
8411,Iurie Bacatov,M,20.0,URS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Freestyle,
8411,Iurie Bacatov,M,20.0,URS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
9609,Semyon Viktorovich Belits-Geyman,M,23.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Freestyle,
9609,Semyon Viktorovich Belits-Geyman,M,23.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 400 metres Freestyle,
9609,Semyon Viktorovich Belits-Geyman,M,23.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
9609,Semyon Viktorovich Belits-Geyman,M,23.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
9609,Semyon Viktorovich Belits-Geyman,M,19.0,URS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 400 metres Freestyle,
9609,Semyon Viktorovich Belits-Geyman,M,19.0,URS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
12725,Andrey Nikolayevich Bogdanov,M,18.0,URS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 100 metres Freestyle,
12725,Andrey Nikolayevich Bogdanov,M,18.0,URS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Freestyle,
12725,Andrey Nikolayevich Bogdanov,M,18.0,URS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
12725,Andrey Nikolayevich Bogdanov,M,18.0,URS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
12737,Yuliya Alekseyevna Bogdanova,F,16.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 100 metres Breaststroke,
12737,Yuliya Alekseyevna Bogdanova,F,16.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Breaststroke,Bronze
13684,Oleksiy Yevhenovych Boryslavskiy,M,19.0,URS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
16501,Vladimir Valeryevich Bure,M,25.0,URS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 100 metres Freestyle,
16501,Vladimir Valeryevich Bure,M,21.0,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Freestyle,Bronze
16501,Vladimir Valeryevich Bure,M,21.0,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Freestyle,
16501,Vladimir Valeryevich Bure,M,21.0,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
16501,Vladimir Valeryevich Bure,M,21.0,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
16501,Vladimir Valeryevich Bure,M,21.0,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
16501,Vladimir Valeryevich Bure,M,17.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,"Swimming Men's 1,500 metres Freestyle",
16501,Vladimir Valeryevich Bure,M,17.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
17106,Nataliya Bystrova,F,17.0,URS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 100 metres Freestyle,
17106,Nataliya Bystrova,F,17.0,URS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 400 metres Freestyle,
17106,Nataliya Bystrova,F,17.0,URS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
20065,Aleksandr Yuryevich Chayev,M,18.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver
27552,Yelena Yuryevna Dendeberova (-Kuznetsova),F,19.0,URS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
27552,Yelena Yuryevna Dendeberova (-Kuznetsova),F,19.0,URS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Individual Medley,Silver
27552,Yelena Yuryevna Dendeberova (-Kuznetsova),F,19.0,URS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 400 metres Individual Medley,
27919,Tetiana Mykolavna Dev'iatova (-Kostitsyna),F,20.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Butterfly,
27919,Tetiana Mykolavna Dev'iatova (-Kostitsyna),F,20.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Butterfly,
27919,Tetiana Mykolavna Dev'iatova (-Kostitsyna),F,20.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
27919,Tetiana Mykolavna Dev'iatova (-Kostitsyna),F,16.0,URS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 100 metres Butterfly,
27919,Tetiana Mykolavna Dev'iatova (-Kostitsyna),F,16.0,URS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
29182,Volodymyr Henrikhovych Dolhov,M,20.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 100 metres Backstroke,Bronze
29182,Volodymyr Henrikhovych Dolhov,M,20.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 200 metres Backstroke,
34414,Aleksandr Olegovich Fedorovsky,M,21.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 100 metres Breaststroke,
34414,Aleksandr Olegovich Fedorovsky,M,21.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
35078,Serhiy Leonidovych Fesenko,M,21.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 200 metres Butterfly,Gold
35078,Serhiy Leonidovych Fesenko,M,21.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 400 metres Individual Medley,Silver
43024,Alla Vladimirovna Grishchenkova,F,18.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 100 metres Butterfly,
43024,Alla Vladimirovna Grishchenkova,F,18.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Butterfly,
43024,Alla Vladimirovna Grishchenkova,F,18.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
43046,Igor Anatolyevich Grivennikov,M,20.0,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Freestyle,
43046,Igor Anatolyevich Grivennikov,M,20.0,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
43046,Igor Anatolyevich Grivennikov,M,20.0,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
43046,Igor Anatolyevich Grivennikov,M,20.0,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Backstroke,
43046,Igor Anatolyevich Grivennikov,M,20.0,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
44050,Sergey Gusev,M,20.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Freestyle,
44050,Sergey Gusev,M,20.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
44050,Sergey Gusev,M,20.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
50487,Yuriy Petrovych Hromak,M,20.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Backstroke,
50487,Yuriy Petrovych Hromak,M,20.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
51912,Leonid Georgiyevich Ilyichov,M,20.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Freestyle,
51912,Leonid Georgiyevich Ilyichov,M,20.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Freestyle,
51912,Leonid Georgiyevich Ilyichov,M,20.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
51912,Leonid Georgiyevich Ilyichov,M,20.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
51912,Leonid Georgiyevich Ilyichov,M,20.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
56340,Arvydas Juozaitis,M,20.0,URS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 100 metres Breaststroke,Bronze
56340,Arvydas Juozaitis,M,20.0,URS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Breaststroke,
56340,Arvydas Juozaitis,M,20.0,URS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
56536,Lina Kaiuyt,F,17.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 100 metres Breaststroke,
56536,Lina Kaiuyt,F,17.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Breaststroke,Gold
61216,Olga Vasilyevna Klevakina,F,18.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 100 metres Freestyle,
61216,Olga Vasilyevna Klevakina,F,18.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Freestyle,
61216,Olga Vasilyevna Klevakina,F,18.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 400 metres Freestyle,
61216,Olga Vasilyevna Klevakina,F,18.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
61216,Olga Vasilyevna Klevakina,F,18.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 400 metres Individual Medley,
61216,Olga Vasilyevna Klevakina,F,18.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
62675,Sergey Viktorovich Koplyakov,M,21.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 100 metres Freestyle,
62675,Sergey Viktorovich Koplyakov,M,21.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 200 metres Freestyle,Gold
62675,Sergey Viktorovich Koplyakov,M,21.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
62675,Sergey Viktorovich Koplyakov,M,21.0,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
62675,Sergey Viktorovich Koplyakov,M,17.0,URS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Freestyle,
62675,Sergey Viktorovich Koplyakov,M,17.0,URS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
62985,Marina Vladimirovna Koshevaya,F,16.0,URS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Breaststroke,Bronze
62985,Marina Vladimirovna Koshevaya,F,16.0,URS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Breaststroke,Gold
63003,Vladimir Ivanovich Kosinsky,M,27.0,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Breaststroke,
63003,Vladimir Ivanovich Kosinsky,M,27.0,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Breaststroke,
63003,Vladimir Ivanovich Kosinsky,M,23.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Breaststroke,Silver
63003,Vladimir Ivanovich Kosinsky,M,23.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Breaststroke,Silver
63003,Vladimir Ivanovich Kosinsky,M,23.0,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
63003,Vladimir Ivanovich Kosinsky,M,19.0,URS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 200 metres Breaststroke,
