ID,FirstYear,LastYear
96177,1980,1980
96197,1976,1976
96203,2012,2016
96220,2008,2008
96283,1976,1976
96294,1984,1984
96295,1952,1952
96350,1972,1972
96373,1968,1972
96374,2008,2008
96396,1952,1952
96405,1960,1960
96408,2004,2008
96409,1992,1992
96415,1996,1996
96426,1988,1992
96437,2016,2016
96448,2000,2012
96459,2016,2016
96524,1984,1988
96525,2016,2016
96532,1920,1920
96548,1988,1992
96565,1980,1984
96568,1960,1960
96600,2012,2012
96668,1996,1996
96676,1960,1960
96712,2000,2000
96717,1972,1976
96718,1980,1984
96721,1976,1976
96730,2016,2016
96760,1980,1980
96799,1996,1996
96813,2008,2008
96818,1996,1996
96820,1948,1952
96858,2016,2016
96875,2016,2016
96879,1952,1952
96949,2000,2004
96968,1976,1976
96974,1952,1956
96992,1952,1952
96994,1988,1992
96995,2016,2016
96999,1972,1972
97003,2004,2004
97006,2004,2008
97010,1972,1972
97037,2012,2012
97039,2008,2012
97048,1928,1932
97057,1980,1980
97083,1992,2008
97111,1968,1968
97113,1988,1988
97137,1984,1984
97169,1960,1964
97193,2000,2000
97194,2008,2008
97196,1992,1992
97197,1996,1996
97225,1924,1924
97233,2016,2016
97234,2012,2012
97250,1936,1936
97259,1964,1972
97269,2000,2004
97275,1972,1972
97283,1920,1920
97287,1988,1988
97289,2004,2004
97298,1996,2000
97331,1936,1936
97367,1996,1996
97373,1956,1956
97402,1936,1936
97422,1992,1996
97436,1948,1948
97444,2016,2016
97461,1900,1900
97462,1964,1964
97465,1972,1972
97472,1996,2004
97481,2012,2016
97499,1992,1992
97500,1960,1964
97539,2008,2008
97563,1988,1988
97587,1996,1996
97608,1984,1992
97656,2004,2012
97697,1924,1924
97708,1904,1904
97713,1964,1964
97718,1992,1996
97724,1972,1980
97735,2016,2016
97752,2000,2008
97756,1988,1992
97786,2012,2012
97787,2016,2016
97795,2008,2008
97798,1996,1996
97802,1988,1988
97809,2008,2016
97810,2012,2016
97814,1996,1996
97815,2000,2008
97817,1920,1920
97849,2000,2004
97863,1952,1952
97876,2008,2008
97885,2000,2000
97906,1920,1920
97919,2016,2016
97951,2016,2016
97953,1984,1984
97958,2012,2016
97968,2016,2016
97982,1976,1976
97984,1980,1980
97997,1980,1980
98005,1996,2000
98016,1996,1996
98044,1960,1960
98053,2012,2016
98060,1960,1960
98066,2008,2008
98104,1996,2000
98114,1920,1920
98115,1956,1956
98120,1928,1928
98142,2016,2016
98154,2008,2008
98158,1960,1960
98161,1988,1988
98174,1906,1912
98176,1972,1972
98185,1960,1960
98219,2016,2016
98250,1960,1960
98281,1960,1960
98290,1972,1972
98310,2004,2008
98311,1988,1988
98334,2016,2016
98335,2008,2008
98359,1988,1988
98363,1996,1996
98364,1992,1992
98365,2012,2016
98393,1984,1984
98455,2004,2008
98465,1996,1996
98485,1980,1980
98486,2008,2008
98535,2016,2016
98587,1988,1992
98594,2000,2000
98595,2012,2012
98615,1964,1964
98618,1956,1956
98655,1968,1968
98660,1968,1972
98662,2012,2012
98675,1968,1968
98679,1912,1912
98699,2004,2008
98707,1968,1968
98751,1980,1988
98765,2000,2000
98787,1952,1952
98792,1976,1976
98797,2008,2008
98822,1964,1964
98835,2012,2012
98851,2012,2012
98864,2008,2016
98903,1968,1968
98906,1960,1960
98927,1996,1996
98933,2012,2016
98936,1984,1988
98937,2016,2016
98963,1992,1992
98985,1952,1952
98991,1976,1976
98995,1976,1976
99018,1924,1924
99043,1924,1924
99057,2016,2016
99076,1964,1964
99079,1956,1956
99085,2000,2000
99089,1968,1972
99119,2000,2000
99126,1980,1980
99127,1992,1992
99149,2000,2000
99175,1904,1906
99178,1928,1928
99209,1968,1968
99219,2004,2004
99243,1924,1924
99246,1936,1936
99264,2000,2000
99288,1992,1992
99291,2004,2004
99295,1996,1996
99299,1996,2004
99322,1952,1952
99350,1984,1992
99362,1976,1976
99372,2012,2012
99397,1924,1924
99428,1952,1952
99509,1936,1936
99529,1964,1964
99536,2000,2004
99540,2004,2008
99561,1992,1992
99577,1992,1992
99585,1900,1900
99588,1906,1906
99607,1988,1988
99610,1976,1976
99643,1956,1956
99671,2016,2016
99690,2016,2016
99732,1984,1984
99741,2000,2004
99742,1912,1912
99756,2004,2004
99778,1968,1972
99787,1932,1932
99805,1980,1980
99889,2012,2016
99900,1972,1972
99945,1996,2000
99982,1972,1972
99993,1968,1968
100001,1928,1928
100018,2016,2016
100022,1968,1968
100032,2008,2016
100066,2008,2008
100072,1968,1968
100101,1976,1976
100102,1976,1976
100109,1980,1988
100122,2008,2008
100144,1980,1980
100164,1976,1984
100174,2008,2016
100182,1988,1988
100185,1992,1992
100206,1904,1904
100248,1948,1948
100249,1952,1952
100252,2004,2008
100269,1964,1964
100293,1988,1988
100318,1984,1984
100374,2016,2016
100393,1960,1964
100403,1976,1976
100405,1976,1980
100406,1988,1988
100431,1996,1996
100432,1980,1980
100455,2008,2012
100458,1908,1908
100463,1976,1976
100500,1972,1972
100531,1976,1976
100549,1984,1984
100560,1996,1996
100561,1972,1976
100564,1964,1964
100601,1988,1992
100622,1976,1976
100631,2008,2012
100632,1968,1968
100646,1920,1920
100683,1980,1980
100779,1912,1912
100780,2000,2008
100789,1956,1960
100790,1960,1960
100797,1924,1924
100804,2000,2000
100839,2000,2000
100840,1972,1972
100846,2000,2000
100848,1964,1964
100866,1992,1996
100928,1980,1980
100957,1956,1960
100995,1948,1948
101011,1960,1960
101012,2004,2004
101038,2008,2008
101041,2000,2016
101043,1976,1976
101064,1908,1912
101081,1952,1952
101128,1968,1968
101132,1996,1996
101136,2004,2008
101137,1988,1988
101146,1980,1984
101158,2012,2016
101172,1956,1956
101178,2012,2016
101204,1996,1996
101297,1992,1992
101298,2012,2016
101303,1952,1952
101309,1992,2000
101313,1988,1992
101316,2008,2012
101319,1968,1968
101320,1952,1956
101322,2016,2016
101324,1968,1968
101325,1956,1956
101332,2016,2016
101341,1972,1976
101351,1920,1920
101353,1976,1976
101361,1976,1976
101396,1964,1968
101404,2000,2000
101435,2016,2016
101437,2000,2004
101471,1908,1908
101505,2000,2004
101509,1960,1960
101514,1932,1932
101518,1976,1976
101538,1972,1972
101580,2008,2012
101586,1960,1964
101593,1976,1976
101621,1960,1960
101674,2012,2012
101680,2012,2016
101696,1948,1948
101697,1948,1948
101751,1984,1984
101762,2004,2004
101765,2000,2000
101775,2000,2000
101877,1956,1956
101878,2012,2012
101919,2004,2004
101924,2000,2012
101937,2004,2008
101946,1976,1976
101951,1948,1948
101952,1968,1972
101962,1972,1976
101967,1992,2000
101993,1960,1964
102007,2000,2008
102008,2000,2004
102017,1984,1988
102028,2004,2004
102080,2004,2004
102091,1924,1924
102104,2008,2008
102105,2008,2008
102145,1976,1980
102149,2012,2012
102160,2000,2000
102172,1992,1992
102187,1996,2000
102200,1948,1948
102220,2016,2016
102229,1952,1960
102238,2016,2016
102277,2008,2008
102297,1992,1992
102299,2008,2008
102310,1984,1984
102337,1988,2004
102360,1984,1988
102384,1900,1900
102388,2016,2016
102389,1976,1976
102395,1972,1972
102404,2008,2008
102428,1908,1908
102430,2008,2008
102433,1936,1936
102434,1936,1936
102438,2000,2004
102444,1976,1980
102487,1964,1964
102524,1972,1976
102534,1956,1956
102549,1984,1984
102556,1996,2000
102562,2004,2004
102563,1956,1960
102591,1912,1912
102592,2008,2008
102598,1964,1964
102613,1972,1972
102635,1960,1960
102642,1900,1900
102657,1908,1908
102672,1996,2008
102704,1920,1920
102785,1984,1984
102813,2000,2008
102837,1964,1964
102864,1968,1968
102870,1972,1972
102909,1928,1928
102915,2008,2008
102917,2004,2004
102928,1924,1924
102953,2000,2000
102957,1992,1992
102961,1992,1996
102974,2008,2008
102977,1968,1976
102980,2008,2016
102992,2000,2004
103000,2012,2012
103031,1976,1976
103049,1960,1960
103078,2004,2004
103105,1928,1928
103118,1992,2000
103126,1980,1980
103158,2000,2000
103167,2004,2008
103182,1900,1900
103183,1984,1988
103199,1984,1984
103225,2016,2016
103240,1992,2000
103241,2008,2008
103248,1972,1972
103254,1976,1980
103259,1904,1904
103260,1928,1928
103261,1920,1920
103265,2008,2016
103276,1992,1996
103286,1972,1980
103287,2008,2008
103294,1992,1992
103314,2012,2012
103319,1972,1972
103328,2016,2016
103342,2016,2016
103350,1976,1976
103363,2012,2012
103422,1992,1992
103427,1964,1968
103442,1996,2000
103470,2000,2000
103480,1996,2000
103484,1984,1984
103490,2016,2016
103505,1988,1992
103525,1936,1936
103532,2000,2008
103543,1976,1976
103554,1968,1968
103561,2008,2008
103567,1972,1972
103572,1980,1980
103588,1988,1988
103599,1984,1984
103605,2008,2012
103607,1968,1968
103621,1996,1996
103623,1928,1928
103633,2012,2012
103653,1912,1912
103684,1992,1992
103690,2012,2012
103705,1980,1980
103722,1956,1960
103728,1964,1964
103771,1936,1936
103781,1964,1964
103795,1932,1932
103800,1996,2004
103801,2016,2016
103802,2016,2016
103837,2008,2012
103877,2016,2016
103916,2004,2004
103924,2004,2008
103947,2004,2004
103951,1936,1936
103972,1964,1964
103977,2004,2004
104015,1996,2000
104028,2016,2016
104086,1988,1996
104087,1964,1964
104088,1968,1968
104095,1984,1984
104122,2012,2012
104159,2008,2008
104160,2016,2016
104164,1992,1992
104181,2000,2000
104184,1984,1984
104193,2004,2004
104204,1996,1996
104261,1952,1952
104282,1988,1996
104285,2012,2012
104289,2004,2004
104297,1952,1952
104303,2000,2000
104322,2016,2016
104335,1984,1984
104339,1936,1936
104371,1956,1960
104386,1960,1964
104417,1924,1924
104420,1964,1964
104431,1920,1920
104437,1984,1984
104457,1952,1952
104470,1984,1984
104474,1952,1952
104486,2016,2016
104487,2016,2016
104503,1984,1984
104504,1952,1952
104534,2008,2008
104555,1988,1988
104569,1984,1984
104610,1988,1988
104618,1960,1960
104645,2004,2008
104669,1972,1972
104671,2004,2004
104677,2004,2008
104722,1984,1984
104751,2004,2004
104792,1996,1996
104795,1992,1996
104817,1948,1952
104825,2008,2008
104827,1976,1988
104837,2004,2004
104859,1960,1960
104872,1996,2000
104897,1992,1992
104918,2000,2000
104947,2016,2016
104952,2012,2016
104973,2000,2000
104982,2012,2016
105002,1972,1972
105012,2004,2008
105041,1928,1928
105042,1972,1972
105050,2000,2000
105057,1960,1960
105058,1904,1904
105059,2000,2000
105083,2000,2008
105098,2008,2008
105147,1984,1984
105167,1996,2000
105190,2004,2004
105203,1992,1992
105209,2016,2016
105265,2016,2016
105266,1920,1920
105278,1972,1972
105305,2000,2004
105321,1992,1992
105326,1992,1992
105356,1996,1996
105360,1912,1912
105444,2016,2016
105462,1952,1956
105470,2000,2000
105479,2008,2016
105485,2016,2016
105529,1996,1996
105535,2012,2016
105551,2016,2016
105552,1996,2000
105585,1968,1972
105586,1968,1968
105595,1980,1980
105613,2016,2016
105624,2016,2016
105626,1996,1996
105627,1984,1988
105633,1996,2004
105643,1996,1996
105647,2008,2012
105653,1992,1992
105666,2008,2016
105729,1996,2004
105797,2012,2012
105835,1996,1996
105888,1972,1972
105897,2012,2012
105906,1972,1972
105907,1988,1988
105923,1964,1964
105960,2012,2012
105968,1928,1928
105978,1992,1992
105996,2008,2008
106005,1964,1964
106008,1964,1964
106050,1956,1960
106117,2008,2008
106165,2012,2012
106180,1920,1924
106188,2012,2016
106203,2000,2000
106219,1964,1968
106230,1980,1980
106243,1996,2000
106266,1980,1984
106270,1984,1984
106279,1992,2000
106310,2016,2016
106321,2004,2004
106326,2016,2016
106339,1976,1976
106346,2008,2016
106358,1972,1972
106363,1906,1908
106364,2000,2008
106380,1984,1984
106441,2008,2008
106442,1984,1988
106463,2004,2004
106468,1984,1984
106482,1976,1976
106495,2008,2008
106550,1928,1928
106559,1952,1952
106589,1968,1968
106659,1906,1908
106662,1936,1936
106767,1996,2004
106782,1972,1976
106783,2012,2012
106799,1924,1924
106835,1906,1912
106870,1936,1936
106872,1972,1972
106873,1968,1968
106874,2008,2008
106890,1960,1960
106906,2004,2012
106938,2008,2012
106944,1936,1936
106956,2004,2004
106976,1984,1988
106982,1984,1984
107050,1968,1968
107074,1976,1984
107080,1980,1980
107093,1964,1964
107103,1960,1964
107156,1956,1964
107165,2016,2016
107185,2008,2016
107210,1936,1936
107218,2000,2000
107225,1968,1968
107272,1928,1928
107287,1980,1980
107298,1948,1952
107312,2004,2004
107336,2008,2008
107347,1932,1932
107354,2008,2012
107355,2000,2012
107359,1972,1972
107360,1952,1952
107376,1952,1952
107383,1964,1968
107388,1996,1996
107420,1928,1928
107431,1980,1980
107436,2012,2016
107443,1976,1976
107461,1968,1968
107467,1988,1996
107476,1968,1972
107478,1984,1984
107481,1928,1928
107485,1936,1936
107504,2012,2012
107507,2004,2008
107516,1980,1980
107518,2008,2012
107519,2016,2016
107554,1984,1988
107567,1920,1920
107574,1912,1912
107587,1928,1928
107599,1972,1972
107609,1912,1912
107621,1960,1960
107625,1928,1928
107633,1964,1964
107644,2012,2016
107657,1952,1952
107677,1912,1912
107691,1928,1928
107710,1988,1988
107712,1996,1996
107722,1964,1964
107738,1928,1928
107754,2012,2012
107763,2016,2016
107774,1984,1984
107782,1924,1924
107795,1972,1972
107815,2012,2012
107843,1932,1932
107844,1996,1996
107847,1936,1936
107860,1936,1936
107864,1904,1906
107887,1972,1972
107903,1960,1960
107915,1992,1996
107924,2016,2016
107947,1992,1992
107953,1948,1948
107993,2016,2016
108042,2012,2012
108089,1956,1956
108105,2016,2016
108114,2016,2016
108155,1992,1992
108198,2008,2016
108211,2008,2008
108212,2016,2016
108228,1928,1928
108232,2004,2004
108241,2016,2016
108250,1960,1960
108266,1968,1968
108291,1972,1972
108293,1952,1952
108296,1992,2000
108302,2016,2016
108306,1984,1988
108308,1908,1908
108368,1964,1964
108379,2008,2008
108382,2004,2004
108394,1984,1984
108426,1936,1936
108468,1992,1996
108492,1936,1936
108493,2016,2016
108519,1964,1964
108522,2004,2012
108547,1980,1980
108585,2016,2016
108615,1936,1936
108670,1968,1968
108672,1924,1924
108690,1996,1996
108710,1996,1996
108722,2004,2004
108729,2000,2008
108745,2000,2016
108781,2000,2008
108789,1976,1980
108795,2000,2000
108824,1996,1996
108835,2008,2008
108860,1960,1960
108862,1988,1988
108877,1996,1996
108917,1948,1948
108948,1996,1996
108949,2000,2000
108959,1988,1988
108960,2016,2016
108999,1908,1908
109009,2000,2004
109016,1968,1968
109033,1976,1976
109082,2016,2016
109086,1996,1996
109093,2004,2004
109115,2004,2004
109117,1948,1948
109119,1948,1948
109122,1948,1952
109125,2008,2012
109137,1996,1996
109152,2012,2016
109158,1996,2000
109176,2004,2004
109180,2004,2004
109191,1960,1960
109195,2008,2008
109210,1996,1996
109217,1924,1924
109219,2016,2016
109226,2012,2012
109230,1948,1948
109240,2008,2012
109246,2012,2012
109249,2008,2008
109311,1908,1908
109322,1992,1992
109327,2012,2012
109339,1968,1972
109377,1968,1968
109389,1976,1976
109405,2004,2004
109406,2004,2008
109437,2000,2000
109444,1932,1932
109452,1976,1976
109463,1960,1968
109466,1952,1952
109515,1976,1976
109523,2012,2012
109526,1980,1980
109529,1984,1984
109531,1968,1968
109533,2016,2016
109536,1984,1992
109585,1988,2004
109608,1964,1964
109624,1964,1964
109669,2008,2008
109672,2008,2008
109676,2016,2016
109682,2012,2012
109686,2012,2012
109693,2004,2008
109695,1968,1972
109701,2008,2008
109726,1968,1968
109727,2016,2016
109743,1964,1964
109744,2016,2016
109750,2000,2000
109754,1984,1984
109762,1956,1956
109781,1960,1960
109788,2012,2016
109790,2016,2016
109849,1976,1976
109854,2016,2016
109861,1968,1968
109862,1960,1960
109912,1992,1992
109936,2004,2008
109947,1996,1996
109959,1960,1960
109971,1964,1964
109977,1964,1964
110012,1972,1972
110014,2004,2004
110021,1956,1956
110031,2004,2004
110032,1984,1988
110050,1992,1992
110098,2016,2016
110101,1964,1964
110114,1992,1992
110120,2000,2004
110127,2000,2000
110158,1968,1968
110167,1992,1996
110170,2004,2004
110186,1964,1964
110201,2016,2016
110210,2008,2008
110214,2004,2004
110215,2000,2000
110234,1984,1992
110243,1960,1960
110252,2016,2016
110291,1996,2000
110302,1972,1972
110305,1976,1976
110314,1928,1936
110323,1992,2004
110325,1972,1972
110337,1968,1972
110365,1996,2000
110366,1992,1992
110368,1984,1984
110391,1984,1984
110394,1960,1960
110409,1968,1968
110412,1996,1996
110429,2008,2016
110461,2008,2012
110469,1964,1964
110513,2008,2008
110514,2008,2008
110546,1948,1948
110547,2000,2004
110552,1980,1980
110553,1984,1984
110560,2004,2008
110566,2000,2000
110575,2008,2008
110579,1948,1952
110586,1980,1980
110610,2000,2004
110615,2016,2016
110629,1996,1996
110634,1948,1948
110646,1992,1996
110719,2008,2012
110722,1972,1972
110740,2008,2008
110768,1936,1936
110781,2000,2000
110802,2016,2016
110828,2008,2008
110838,2016,2016
110844,1964,1968
110849,1956,1956
110878,2012,2012
110947,2008,2008
110964,2000,2000
111044,2016,2016
111264,1988,1988
111270,2000,2000
111274,1988,1988
111275,1988,1992
111276,1956,1956
111281,1972,1972
111296,2012,2012
111338,2008,2008
111339,2000,2008
111353,1928,1928
111354,1924,1924
111359,2004,2004
111367,1992,2004
111374,1988,1988
111397,1996,1996
111404,1972,1972
111441,2012,2012
111449,2000,2000
111451,1988,1992
111453,1960,1964
111484,1900,1900
111501,1996,2004
111516,2008,2016
111543,2008,2016
111554,2012,2016
111561,2004,2004
111577,2004,2004
111583,1952,1952
111632,1924,1924
111654,1976,1976
111692,2008,2008
111713,1924,1924
111724,1976,1976
111734,1952,1952
111756,1936,1936
111758,1996,2000
111771,1952,1952
111797,1972,1972
111801,1952,1952
111839,1956,1956
111849,2004,2012
111860,1980,1980
111897,1956,1956
111899,1988,1996
111901,1964,1968
111909,1972,1972
111911,1972,1972
111953,2004,2004
111978,1976,1976
111998,2004,2004
111999,1984,1984
112000,2000,2012
112068,1992,1992
112076,1972,1972
112119,2012,2012
112129,1972,1976
112144,1976,1976
112145,1976,1976
112158,1980,1980
112166,2008,2008
112168,1996,1996
112171,1924,1924
112178,1976,1976
112179,2012,2012
112192,1976,1976
112198,1948,1948
112220,2016,2016
112223,2016,2016
112259,1968,1968
112264,1996,2004
112265,1976,1976
112285,1928,1928
112327,2016,2016
112334,2016,2016
112339,1924,1924
112344,1976,1976
112350,1976,1980
112357,1988,1996
112359,1976,1976
112395,1976,1976
112407,1972,1972
112431,1988,1988
112434,1968,1968
112453,1928,1928
112463,1924,1924
112472,2008,2012
112475,2016,2016
112557,1996,2000
112564,2008,2012
112567,1996,2000
112595,2008,2016
112635,2016,2016
112680,1976,1976
112714,1980,1988
112765,1948,1948
112782,1972,1972
112814,2008,2012
112829,2012,2012
112847,2016,2016
112879,2004,2004
112943,2012,2012
112990,1952,1952
112993,2000,2000
113023,1960,1960
113114,1988,1988
113154,2012,2012
113169,2008,2012
113185,2016,2016
113211,1992,1992
113221,1992,1992
113223,1984,1988
113273,1956,1960
113275,1996,1996
113293,1972,1980
113319,1960,1960
113320,1968,1968
113340,1936,1936
113379,2012,2012
113406,1900,1900
113431,2008,2008
113436,1906,1906
113443,2012,2012
113464,1988,1988
113480,1996,1996
113491,2004,2004
113496,1992,1992
113498,1960,1964
113508,2008,2008
113517,2016,2016
113531,1996,1996
113580,1936,1936
113589,1988,1992
113599,1988,1988
113626,2000,2000
113633,2008,2008
113653,1960,1964
113665,2008,2008
113668,2000,2004
113677,1996,1996
113682,1976,1976
113733,1912,1912
113751,1936,1936
113760,1928,1932
113770,1948,1948
113777,1906,1906
113782,1980,1980
113809,1972,1972
113855,1960,1960
113891,1968,1968
113912,1968,1972
113918,1992,1996
113922,2008,2012
113923,1976,1976
113926,1996,1996
113965,2008,2012
113968,2004,2008
113988,1908,1908
114009,1936,1936
114039,1952,1960
114047,1992,1992
114114,1972,1972
114118,2008,2016
114120,1984,1984
114123,1984,1992
114128,1948,1952
114135,1988,1988
114236,1936,1936
114253,1972,1972
114266,2004,2004
114284,2004,2008
114300,1992,1992
114353,1984,1984
114358,2012,2016
114395,1988,1988
114396,1900,1900
114415,1996,2000
114417,1952,1952
114422,1964,1964
114429,2008,2012
114467,2016,2016
114472,2008,2012
114478,1952,1952
114497,1976,1976
114529,1928,1928
114539,1976,1976
114548,1988,1988
114581,1920,1924
114582,1948,1948
114584,1996,1996
114587,1992,1996
114594,2004,2004
114610,1920,1920
114618,2016,2016
114621,1992,1992
114629,1912,1912
114692,2000,2000
114701,2000,2012
114716,1956,1960
114753,2008,2008
114765,1948,1948
114768,1972,1972
114771,1972,1976
114775,1968,1968
114779,1968,1968
114788,2008,2016
114853,1984,1984
114858,1952,1952
114863,2012,2012
114871,1992,1992
114882,1988,1992
114943,1952,1952
114951,2008,2016
115021,1976,1988
115045,1956,1956
115060,2004,2004
115069,2004,2008
115085,1996,2000
115123,1960,1960
115135,1928,1928
115141,2008,2008
115147,1956,1956
115152,1952,1956
115161,1960,1964
115163,1988,1992
115200,1920,1920
115205,1912,1912
115207,1964,1964
115211,1928,1928
115238,1976,1976
115249,1912,1912
115252,1980,1980
115264,1948,1948
115266,1968,1968
115274,2000,2000
115275,1984,1984
115279,2012,2016
115284,1960,1960
115297,2000,2004
115317,1928,1928
115323,1984,1984
115327,1984,1984
115332,1972,1972
115334,2008,2012
115352,1924,1928
115386,2000,2004
115410,1996,1996
115411,1968,1972
115416,2016,2016
115420,2000,2000
115423,2016,2016
115435,1936,1936
115448,1972,1972
115462,1936,1936
115472,2000,2000
115473,1920,1924
115496,1936,1936
115531,2008,2012
115541,1964,1964
115547,2008,2008
115548,1976,1976
115555,2000,2000
115566,1980,1980
115584,2000,2012
115592,1976,1976
115603,1976,1976
115609,2008,2008
115611,1996,2008
115623,1992,1992
115655,1964,1972
115671,1996,2004
115689,1972,1972
115706,1988,1988
115713,1972,1972
115715,1908,1908
115717,2012,2016
115720,2000,2008
115755,1968,1968
115764,2000,2000
115767,2000,2000
115814,1976,1980
115831,1992,1992
115843,1948,1952
115851,1936,1936
115865,1968,1968
115876,1988,1988
115877,1968,1968
115884,1980,1980
115893,1956,1956
115929,1972,1972
115958,1976,1976
115989,1980,1980
115994,1972,1972
116045,2000,2012
116046,2008,2008
116128,2004,2016
116161,1960,1964
116171,2012,2012
116186,2008,2008
116220,1932,1932
116232,1936,1936
116242,1988,1988
116250,1952,1952
116294,1972,1972
116301,2008,2016
116360,2004,2012
116386,1992,1992
116388,2012,2016
116428,1984,1984
116442,1948,1948
116448,1976,1976
116452,1964,1964
116454,2000,2000
116480,2016,2016
116501,2008,2008
116505,2008,2016
116508,2008,2012
116569,1912,1912
116588,2004,2004
116594,1984,1984
116602,1988,1992
116613,1988,1988
116635,2008,2016
116637,1952,1952
116639,1996,2000
116642,2000,2000
116673,2004,2004
116692,2000,2004
116693,2000,2000
116694,2016,2016
116695,1960,1960
116711,1972,1972
116742,2008,2012
116750,1928,1932
116756,2000,2008
116759,1992,1992
116768,1960,1964
116779,2012,2012
116795,1968,1968
116801,1984,1988
116812,1952,1956
116828,2012,2016
116854,2000,2004
116864,1996,2000
116867,1952,1952
116884,2016,2016
116902,2000,2012
116915,1936,1948
116918,1912,1912
116925,2012,2012
116943,1992,1992
116970,1964,1964
116987,2008,2008
116988,1976,1976
117021,2000,2008
117038,1960,1960
117044,1968,1968
117061,2016,2016
117066,2004,2008
117085,1904,1904
117109,1992,1996
117120,1956,1956
117164,2016,2016
117191,1980,1980
117207,1956,1960
117222,1996,2008
117224,2012,2012
117234,2008,2008
117237,2016,2016
117250,1956,1956
117263,1992,1992
117277,1968,1968
117285,2012,2012
117303,2004,2004
117305,1992,2000
117306,1932,1932
117330,1988,1988
117350,1988,1988
117352,1968,1972
117355,1992,1992
117384,1964,1964
117409,1948,1948
117416,2008,2012
117436,2004,2016
117450,1932,1932
117453,1948,1956
117454,1956,1956
117460,2012,2012
117462,1972,1972
117490,1912,1912
117492,1968,1972
117501,2004,2008
117510,1992,1992
117511,2000,2004
117514,1928,1928
117529,2012,2016
117530,1988,2000
117531,1948,1948
117542,1956,1956
117544,1964,1964
117553,1984,1984
117568,1952,1956
117605,1936,1936
117610,2012,2016
117630,2004,2004
117632,1988,1996
117634,2012,2012
117707,2000,2000
117716,2000,2004
117722,2000,2004
117738,2012,2012
117761,2012,2012
117789,1984,1984
117795,1936,1936
117796,1968,1976
117805,2008,2008
117811,1932,1932
117813,1988,1988
117815,2004,2004
117846,2004,2008
117866,2000,2000
117889,1964,1964
117890,2004,2016
117897,1968,1968
117914,1964,1964
117922,1984,1988
117927,2012,2016
117936,1984,1988
117948,1932,1932
117951,1924,1928
117954,2008,2012
117960,1960,1960
117968,2008,2008
117973,2012,2012
118012,1928,1928
118020,1988,1988
118031,1968,1972
118032,1936,1936
118078,2012,2016
118097,2000,2004
118138,1936,1936
118141,1928,1928
118147,1992,1992
118154,1972,1976
118164,2000,2004
118240,1928,1928
118244,1952,1952
118262,1992,1992
118263,2000,2004
118276,2008,2008
118288,1964,1964
118308,1956,1956
118325,2000,2000
118331,1968,1968
118335,1996,2004
118345,1960,1964
118354,1952,1952
118356,1952,1952
118357,1988,1988
118382,2008,2012
118396,1936,1936
118400,2004,2004
118402,2016,2016
118403,2008,2008
118406,1992,1992
118417,2008,2008
118428,2012,2012
118439,2008,2016
118450,1952,1952
118451,1956,1956
118466,2000,2000
118469,1952,1952
118484,1968,1968
118490,1924,1928
118518,2008,2012
118525,1996,1996
118533,2016,2016
118545,2008,2008
118550,1992,1992
118551,1992,2000
118557,2012,2012
118591,2016,2016
118611,2012,2012
118617,2008,2012
118618,1972,1972
118625,1928,1936
118654,1936,1936
118661,1908,1912
118662,1900,1900
118668,2012,2012
118692,1980,1980
118695,2004,2004
118729,1996,2000
118736,1976,1976
118740,2012,2012
118765,1976,1980
118807,2016,2016
118828,2008,2008
118829,1972,1972
118831,1996,1996
118832,1964,1964
118836,1992,1992
118843,2004,2008
118888,1988,1988
118890,1906,1920
118892,1920,1920
118899,1952,1952
118911,1924,1924
118912,1908,1908
118923,1980,1980
118936,2000,2000
118973,2012,2016
118978,2016,2016
118980,1972,1972
119022,1968,1968
119045,1992,1996
119046,1972,1976
119073,2016,2016
119088,1952,1952
119103,1928,1928
119125,1948,1956
119127,1960,1960
119154,1956,1956
119190,2000,2008
119203,2004,2004
119230,1936,1936
119232,2004,2012
119234,2016,2016
119281,1948,1952
119292,1960,1964
119304,1984,1984
119305,1968,1968
119311,2008,2008
119345,2016,2016
119363,2012,2012
119392,1976,1976
119419,1996,2000
119425,2012,2012
119438,1988,1992
119443,1900,1900
119496,2004,2004
119525,1924,1924
119526,2004,2008
119532,1912,1912
119545,1956,1960
119555,1960,1960
119563,2012,2012
119568,1996,2000
119584,1972,1972
119610,2016,2016
119618,1908,1908
119643,1948,1948
119683,1924,1924
119713,2016,2016
119726,2000,2000
119750,2004,2004
119755,2012,2012
119775,1948,1956
119804,1992,1992
119831,2016,2016
119835,1996,2004
119861,2004,2004
119870,1972,1972
119894,2000,2000
119902,1928,1928
119910,1988,1988
119922,1992,2004
119925,1928,1928
119944,1964,1964
119947,1932,1932
120000,1988,1996
120005,1924,1924
120010,2000,2000
120059,2016,2016
120061,1964,1964
120070,1904,1904
120073,1960,1960
120087,2000,2004
120107,2004,2004
120124,2016,2016
120140,1912,1912
120144,1996,1996
120145,1976,1976
120157,1980,1980
120163,1964,1968
120172,1964,1964
120189,1960,1960
120227,2016,2016
120230,1984,1984
120285,1964,1964
120315,2008,2012
120326,1952,1952
120386,1936,1936
120388,2012,2016
120409,1972,1972
120427,1960,1964
120437,2012,2012
120472,2008,2008
120522,1900,1900
120525,1928,1928
120534,2004,2004
120537,2008,2016
120550,1996,1996
120556,1960,1960
120558,1988,1992
120573,1952,1952
120577,2016,2016
120588,1988,1988
120590,2000,2000
